filename,point_number,row,column,score,label_id,label_code,processing_time
IL_P4_22051.PNG,249,350,850,0.90397407,1306,Porites(m),725.7507832
IL_P4_22051.PNG,250,250,850,0.968567319,1306,Porites(m),725.7507832
IL_P4_22051.PNG,251,150,850,0.97177772,1306,Porites(m),725.7507832
IL_P4_22051.PNG,252,50,850,0.951267687,1306,Porites(m),725.7507832
IL_P4_22051.PNG,253,1150,950,0.62205737,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,254,1050,950,0.588232996,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,255,950,950,0.573062803,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,256,850,950,0.524060236,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,257,750,950,0.415371074,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,258,650,950,0.709970015,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,259,550,950,0.746847295,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,260,450,950,0.906353655,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,261,350,950,0.847258214,1306,Porites(m),725.7507832
IL_P4_22051.PNG,262,250,950,0.961744382,1306,Porites(m),725.7507832
IL_P4_22051.PNG,263,150,950,0.979592487,1306,Porites(m),725.7507832
IL_P4_22051.PNG,264,50,950,0.960650311,1306,Porites(m),725.7507832
IL_P4_22051.PNG,265,1150,1050,0.707527928,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,266,1050,1050,0.647399638,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,267,950,1050,0.49357743,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,268,850,1050,0.500771815,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,269,750,1050,0.474109536,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,270,650,1050,0.531681886,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,271,550,1050,0.609838569,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,272,450,1050,0.854009781,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,273,350,1050,0.613131932,1306,Porites(m),725.7507832
IL_P4_22051.PNG,274,250,1050,0.919983705,1306,Porites(m),725.7507832
IL_P4_22051.PNG,275,150,1050,0.946687292,1306,Porites(m),725.7507832
IL_P4_22051.PNG,276,50,1050,0.935246892,1306,Porites(m),725.7507832
IL_P4_22051.PNG,277,1150,1150,0.530479871,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,278,1050,1150,0.60513923,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,279,950,1150,0.40148802,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,280,850,1150,0.384954916,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,281,750,1150,0.378389586,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,282,650,1150,0.424430159,1347,Sand,725.7507832
IL_P4_22051.PNG,283,550,1150,0.361274866,1347,Sand,725.7507832
IL_P4_22051.PNG,284,450,1150,0.518203334,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,285,350,1150,0.420719548,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,286,250,1150,0.816281866,1306,Porites(m),725.7507832
IL_P4_22051.PNG,287,150,1150,0.935389236,1306,Porites(m),725.7507832
IL_P4_22051.PNG,288,50,1150,0.93260473,1306,Porites(m),725.7507832
IL_P4_22052.PNG,289,1150,50,0.494487864,1286,Iso,600.4237506
IL_P4_22052.PNG,290,1050,50,0.197018731,1343,Other_SC,600.4237506
IL_P4_22052.PNG,291,950,50,0.553390876,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,292,850,50,0.654068068,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,293,750,50,0.586217627,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,294,650,50,0.523787189,1348,Turf_HS,600.4237506
IL_P4_22052.PNG,295,550,50,0.405461091,1347,Sand,600.4237506
IL_P4_22052.PNG,296,450,50,0.484490741,1347,Sand,600.4237506
IL_P4_22052.PNG,297,350,50,0.61608805,1347,Sand,600.4237506
IL_P4_22052.PNG,298,250,50,0.555743885,1347,Sand,600.4237506
